ID;Half;Event;Player;Team;"Video time";"Football time";"X coordinate";"Y coordinate";Details
1326;"2nd half";pass_received;"4. Alika GETIASHVILI";"GEORGIA NATIONAL TEAM U17";3302.8;3231.533;0.089;0.3165;"{""body_part"":""left-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1327;"2nd half";pass;"4. Alika GETIASHVILI";"GEORGIA NATIONAL TEAM U17";3307.366;3236.1;0.1723;0.2407;"{""third"":""defensive"",""length"":""long"",""restart"":""no"",""body_part"":""left-foot"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1328;"2nd half";pass_received;"11. Andria BARTISHVILI";"GEORGIA NATIONAL TEAM U17";3311.666;3240.4;0.708;0.0316;"{""body_part"":""other"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1329;"2nd half";take_on_against;"14. Ronald SAMMUL";"ESTONIA NATIONAL TEAM U17";3313.9;3242.633;0.2473;0.9707;"{""outcome"":""success""}"
1330;"2nd half";take_on;"11. Andria BARTISHVILI";"GEORGIA NATIONAL TEAM U17";3313.9;3242.633;0.7527;0.0293;"{""third"":""final"",""outcome"":""fail""}"
1331;"2nd half";tackle;"14. Ronald SAMMUL";"ESTONIA NATIONAL TEAM U17";3314.366;3243.1;0.2473;0.973;"{""body_part"":""left-foot"",""tackle_type"":""standing"",""outcome"":""success""}"
1332;"2nd half";ball_out_of_play;"14. Ronald SAMMUL";"ESTONIA NATIONAL TEAM U17";3315.766;3244.5;0.2429;0.996;
1333;"2nd half";pass;"5. Ioane GOGICHAISHILI";"GEORGIA NATIONAL TEAM U17";3330.2;3258.933;0.7333;0.0109;"{""third"":""final"",""length"":""short"",""restart"":""throw-in"",""body_part"":""hand"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1334;"2nd half";pass_received;"11. Andria BARTISHVILI";"GEORGIA NATIONAL TEAM U17";3331.033;3259.766;0.775;0.0959;"{""body_part"":""left-foot"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1335;"2nd half";take_on_against;"13. Ako HENNO KORRE";"ESTONIA NATIONAL TEAM U17";3332.333;3261.066;0.2235;0.9547;"{""outcome"":""fail""}"
1336;"2nd half";take_on;"11. Andria BARTISHVILI";"GEORGIA NATIONAL TEAM U17";3332.333;3261.066;0.7765;0.0453;"{""third"":""final"",""outcome"":""success""}"
1337;"2nd half";control_under_pressure;"11. Andria BARTISHVILI";"GEORGIA NATIONAL TEAM U17";3332.4;3261.133;0.7795;0.0453;"{""under_pressure"":""under_pressure""}"
1338;"2nd half";pass;"11. Andria BARTISHVILI";"GEORGIA NATIONAL TEAM U17";3333.833;3262.566;0.7824;0.0384;"{""third"":""final"",""length"":""medium"",""restart"":""no"",""key_pass"":""key_pass"",""body_part"":""right-foot"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1339;"2nd half";pass_received;"18. Irakli RAZMADZE";"GEORGIA NATIONAL TEAM U17";3335.666;3264.4;0.9104;0.1396;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1340;"2nd half";shot;"18. Irakli RAZMADZE";"GEORGIA NATIONAL TEAM U17";3338.066;3266.8;0.9446;0.2797;"{""body_part"":""right-foot"",""inside_pa"":""inside_pa"",""on_target"":""on"",""shot_location"":""low-right"",""restart"":""no"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1341;"2nd half";save;"1. Harley OLLIN";"ESTONIA NATIONAL TEAM U17";3338.633;3267.366;0.0211;0.5663;"{""body_part"":""hand"",""inside_pa"":""not_inside_pa"",""save_type"":""parry"",""diving_save"":""not_diving_save"",""after_shot_inside_pa"":""after_shot_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1342;"2nd half";clearance;"4. Uku VIIROJA";"ESTONIA NATIONAL TEAM U17";3340;3268.733;0.0405;0.61;"{""body_part"":""right-foot"",""under_pressure"":""not_under_pressure""}"
1343;"2nd half";ball_out_of_play;"4. Uku VIIROJA";"ESTONIA NATIONAL TEAM U17";3342.166;3270.9;0.1714;0.9914;
1344;"2nd half";pass;"5. Ioane GOGICHAISHILI";"GEORGIA NATIONAL TEAM U17";3363.2;3291.933;0.8003;0.004;"{""third"":""final"",""length"":""short"",""restart"":""throw-in"",""body_part"":""hand"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1345;"2nd half";pass_received;"9. Sandro MIKAUTADZE";"GEORGIA NATIONAL TEAM U17";3364.066;3292.8;0.8687;0.0407;"{""body_part"":""other"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1346;"2nd half";pass;"9. Sandro MIKAUTADZE";"GEORGIA NATIONAL TEAM U17";3366.233;3294.966;0.9774;0.0591;"{""third"":""final"",""length"":""short"",""restart"":""no"",""body_part"":""left-foot"",""direction"":""backward"",""inside_pa"":""not_inside_pa"",""outcome"":""fail"",""under_pressure"":""under_pressure""}"
1347;"2nd half";recovery;"6. Gustav KAMARIN WAGNER";"ESTONIA NATIONAL TEAM U17";3367.433;3296.166;0.0881;0.7823;"{""body_part"":""right-foot"",""outcome"":""success""}"
1348;"2nd half";pass;"6. Gustav KAMARIN WAGNER";"ESTONIA NATIONAL TEAM U17";3370.533;3299.266;0.0554;0.78;"{""third"":""defensive"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""sideways"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1349;"2nd half";pass_received;"14. Ronald SAMMUL";"ESTONIA NATIONAL TEAM U17";3371.333;3300.066;0.033;0.6904;"{""body_part"":""left-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1350;"2nd half";pass;"14. Ronald SAMMUL";"ESTONIA NATIONAL TEAM U17";3372.1;3300.833;0.0375;0.6513;"{""third"":""defensive"",""length"":""medium"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1351;"2nd half";pass_received;"4. Uku VIIROJA";"ESTONIA NATIONAL TEAM U17";3374.1;3302.833;0.1461;0.4285;"{""body_part"":""left-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1352;"2nd half";pass;"4. Uku VIIROJA";"ESTONIA NATIONAL TEAM U17";3375.6;3304.333;0.1818;0.3182;"{""third"":""defensive"",""length"":""long"",""restart"":""no"",""body_part"":""left-foot"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1353;"2nd half";pass_received;"5. Samuel KIRSIPUU";"ESTONIA NATIONAL TEAM U17";3379.366;3308.1;0.5345;0.0585;"{""body_part"":""left-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1354;"2nd half";take_on;"5. Samuel KIRSIPUU";"ESTONIA NATIONAL TEAM U17";3380.4;3309.133;0.6;0.1137;"{""third"":""middle"",""outcome"":""fail""}"
1355;"2nd half";take_on_against;"8. Saba SHARVASHIDZE";"GEORGIA NATIONAL TEAM U17";3380.4;3309.133;0.4;0.8863;"{""outcome"":""success""}"
1356;"2nd half";tackle;"8. Saba SHARVASHIDZE";"GEORGIA NATIONAL TEAM U17";3380.7;3309.433;0.4164;0.9668;"{""body_part"":""left-foot"",""tackle_type"":""standing"",""outcome"":""success""}"
1357;"2nd half";ball_out_of_play;"8. Saba SHARVASHIDZE";"GEORGIA NATIONAL TEAM U17";3380.966;3309.7;0.4164;0.9874;
1358;"2nd half";pass;"5. Samuel KIRSIPUU";"ESTONIA NATIONAL TEAM U17";3385.1;3313.833;0.4869;0.0172;"{""third"":""middle"",""length"":""medium"",""restart"":""throw-in"",""body_part"":""hand"",""direction"":""sideways"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1359;"2nd half";pass_received;"10. Robert MIHALEVSKY";"ESTONIA NATIONAL TEAM U17";3386.233;3314.966;0.4467;0.2906;"{""body_part"":""other"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1360;"2nd half";pass;"10. Robert MIHALEVSKY";"ESTONIA NATIONAL TEAM U17";3391.466;3320.2;0.3768;0.4537;"{""third"":""middle"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1361;"2nd half";pass_received;"11. Tevan THOR EENSALU";"ESTONIA NATIONAL TEAM U17";3392.6;3321.333;0.4646;0.5686;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1362;"2nd half";pass;"11. Tevan THOR EENSALU";"ESTONIA NATIONAL TEAM U17";3394.533;3323.266;0.475;0.5686;"{""third"":""middle"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""backward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1363;"2nd half";pass_received;"6. Gustav KAMARIN WAGNER";"ESTONIA NATIONAL TEAM U17";3395.866;3324.6;0.4036;0.4354;"{""body_part"":""left-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1364;"2nd half";pass;"6. Gustav KAMARIN WAGNER";"ESTONIA NATIONAL TEAM U17";3397.3;3326.033;0.3902;0.4905;"{""third"":""middle"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""sideways"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1365;"2nd half";pass_received;"14. Ronald SAMMUL";"ESTONIA NATIONAL TEAM U17";3398.533;3327.266;0.3396;0.6376;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1366;"2nd half";pass;"14. Ronald SAMMUL";"ESTONIA NATIONAL TEAM U17";3400.266;3329;0.3232;0.6536;"{""third"":""defensive"",""length"":""medium"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""sideways"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1367;"2nd half";pass_received;"4. Uku VIIROJA";"ESTONIA NATIONAL TEAM U17";3402;3330.733;0.3128;0.371;"{""body_part"":""left-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1368;"2nd half";pass;"4. Uku VIIROJA";"ESTONIA NATIONAL TEAM U17";3403.3;3332.033;0.3098;0.3779;"{""third"":""defensive"",""length"":""medium"",""restart"":""no"",""body_part"":""left-foot"",""direction"":""sideways"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1369;"2nd half";pass_received;"14. Ronald SAMMUL";"ESTONIA NATIONAL TEAM U17";3405.4;3334.133;0.3128;0.6353;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1370;"2nd half";pass;"14. Ronald SAMMUL";"ESTONIA NATIONAL TEAM U17";3408.333;3337.066;0.3143;0.6146;"{""third"":""defensive"",""length"":""medium"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""sideways"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1371;"2nd half";pass_received;"4. Uku VIIROJA";"ESTONIA NATIONAL TEAM U17";3410.266;3339;0.3202;0.3756;"{""body_part"":""left-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1372;"2nd half";pass;"4. Uku VIIROJA";"ESTONIA NATIONAL TEAM U17";3412.966;3341.7;0.4661;0.263;"{""third"":""middle"",""length"":""medium"",""restart"":""no"",""body_part"":""left-foot"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1373;"2nd half";pass_received;"8. Andero KAARES";"ESTONIA NATIONAL TEAM U17";3414.6;3343.333;0.6967;0.0792;"{""body_part"":""left-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1374;"2nd half";pass;"8. Andero KAARES";"ESTONIA NATIONAL TEAM U17";3420.1;3348.833;0.9006;0.1435;"{""third"":""final"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""backward"",""inside_pa"":""not_inside_pa"",""outcome"":""fail"",""under_pressure"":""under_pressure""}"
1375;"2nd half";pass_received;"9. Aston VISSE";"ESTONIA NATIONAL TEAM U17";3420.7;3349.433;0.8545;0.2469;"{""body_part"":""left-foot"",""outcome"":""fail"",""under_pressure"":""under_pressure""}"
1376;"2nd half";clearance;"3. Davit TSKVITAIA";"GEORGIA NATIONAL TEAM U17";3422.066;3350.8;0.0607;0.6887;"{""body_part"":""right-foot"",""under_pressure"":""under_pressure""}"
1377;"2nd half";ball_out_of_play;"3. Davit TSKVITAIA";"GEORGIA NATIONAL TEAM U17";3422.833;3351.566;0.0012;0.7691;
1378;"2nd half";pass;"10. Robert MIHALEVSKY";"ESTONIA NATIONAL TEAM U17";3460.633;3389.366;0.9914;0.0126;"{""cross"":""cross"",""third"":""final"",""length"":""medium"",""restart"":""corner-kick"",""body_part"":""right-foot"",""direction"":""sideways"",""inside_pa"":""not_inside_pa"",""outcome"":""fail"",""under_pressure"":""not_under_pressure""}"
1379;"2nd half";clearance;"8. Saba SHARVASHIDZE";"GEORGIA NATIONAL TEAM U17";3462.066;3390.8;0.0711;0.6244;"{""body_part"":""head"",""under_pressure"":""under_pressure""}"
1380;"2nd half";recovery;"5. Samuel KIRSIPUU";"ESTONIA NATIONAL TEAM U17";3465.9;3394.633;0.6863;0.5548;"{""body_part"":""left-foot"",""outcome"":""success""}"
1381;"2nd half";pass;"5. Samuel KIRSIPUU";"ESTONIA NATIONAL TEAM U17";3465.933;3394.666;0.6848;0.5548;"{""third"":""final"",""length"":""long"",""restart"":""no"",""body_part"":""left-foot"",""direction"":""backward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1382;"2nd half";pass_received;"1. Harley OLLIN";"ESTONIA NATIONAL TEAM U17";3470.233;3398.966;0.3173;0.4951;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1383;"2nd half";pass;"1. Harley OLLIN";"ESTONIA NATIONAL TEAM U17";3470.266;3399;0.3158;0.4997;"{""third"":""defensive"",""length"":""long"",""gk_pass"":""kick-from-hand"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1384;"2nd half";aerial_duel;"10. Robert MIHALEVSKY";"ESTONIA NATIONAL TEAM U17";3473.966;3402.7;0.8143;0.2952;"{""third"":""final"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1385;"2nd half";aerial_duel;"2. Luka SHARIKADZE";"GEORGIA NATIONAL TEAM U17";3473.966;3402.7;0.1872;0.7048;"{""third"":""defensive"",""outcome"":""fail"",""under_pressure"":""under_pressure""}"
1386;"2nd half";pass_received;"10. Robert MIHALEVSKY";"ESTONIA NATIONAL TEAM U17";3476.233;3404.966;0.8619;0.2469;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1387;"2nd half";pass;"10. Robert MIHALEVSKY";"ESTONIA NATIONAL TEAM U17";3480.866;3409.6;0.8366;0.2056;"{""third"":""final"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1388;"2nd half";pass_received;"5. Samuel KIRSIPUU";"ESTONIA NATIONAL TEAM U17";3484.066;3412.8;0.9348;0.0585;"{""body_part"":""left-foot"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1389;"2nd half";technical_error;"5. Samuel KIRSIPUU";"ESTONIA NATIONAL TEAM U17";3484.133;3412.866;0.9289;0.0631;"{""body_part"":""left-foot"",""outcome"":""fail"",""under_pressure"":""under_pressure""}"
1390;"2nd half";clearance;"2. Luka SHARIKADZE";"GEORGIA NATIONAL TEAM U17";3485.366;3414.1;0.0682;0.8519;"{""body_part"":""right-foot"",""under_pressure"":""under_pressure""}"
1391;"2nd half";ball_out_of_play;"2. Luka SHARIKADZE";"GEORGIA NATIONAL TEAM U17";3485.733;3414.466;0.0577;0.9828;
1392;"2nd half";pass;"5. Samuel KIRSIPUU";"ESTONIA NATIONAL TEAM U17";3493.2;3421.933;0.8411;0.0126;"{""third"":""final"",""length"":""medium"",""restart"":""throw-in"",""body_part"":""hand"",""direction"":""backward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1393;"2nd half";pass_received;"6. Gustav KAMARIN WAGNER";"ESTONIA NATIONAL TEAM U17";3495.1;3423.833;0.6967;0.2492;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1394;"2nd half";pass;"6. Gustav KAMARIN WAGNER";"ESTONIA NATIONAL TEAM U17";3497;3425.733;0.6848;0.3182;"{""third"":""final"",""length"":""long"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""sideways"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1395;"2nd half";pass_received;"13. Ako HENNO KORRE";"ESTONIA NATIONAL TEAM U17";3499.166;3427.9;0.7667;0.8007;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1396;"2nd half";pass;"13. Ako HENNO KORRE";"ESTONIA NATIONAL TEAM U17";3499.2;3427.933;0.7667;0.8053;"{""third"":""final"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""backward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1397;"2nd half";pass_received;"15. Ron NELTSAS";"ESTONIA NATIONAL TEAM U17";3500.2;3428.933;0.6283;0.7777;"{""body_part"":""left-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1398;"2nd half";pass;"15. Ron NELTSAS";"ESTONIA NATIONAL TEAM U17";3501.933;3430.666;0.661;0.7731;"{""third"":""middle"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1399;"2nd half";pass_received;"11. Tevan THOR EENSALU";"ESTONIA NATIONAL TEAM U17";3502.8;3431.533;0.7086;0.8788;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1400;"2nd half";pass;"11. Tevan THOR EENSALU";"ESTONIA NATIONAL TEAM U17";3506.133;3434.866;0.6595;0.9891;"{""third"":""middle"",""length"":""medium"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""backward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1401;"2nd half";pass_received;"6. Gustav KAMARIN WAGNER";"ESTONIA NATIONAL TEAM U17";3510.133;3438.866;0.3872;0.8857;"{""body_part"":""left-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1402;"2nd half";pass;"6. Gustav KAMARIN WAGNER";"ESTONIA NATIONAL TEAM U17";3515.666;3444.4;0.4601;0.5365;"{""third"":""middle"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""sideways"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1403;"2nd half";pass_received;"4. Uku VIIROJA";"ESTONIA NATIONAL TEAM U17";3517.8;3446.533;0.4423;0.3411;"{""body_part"":""left-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1404;"2nd half";pass;"4. Uku VIIROJA";"ESTONIA NATIONAL TEAM U17";3520.966;3449.7;0.4705;0.3434;"{""third"":""middle"",""length"":""medium"",""restart"":""no"",""body_part"":""left-foot"",""direction"":""sideways"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1405;"2nd half";pass_received;"14. Ronald SAMMUL";"ESTONIA NATIONAL TEAM U17";3522.466;3451.2;0.4363;0.6215;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1406;"2nd half";pass;"14. Ronald SAMMUL";"ESTONIA NATIONAL TEAM U17";3524.1;3452.833;0.4452;0.564;"{""third"":""middle"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""fail"",""under_pressure"":""not_under_pressure""}"
1407;"2nd half";interception;"11. Andria BARTISHVILI";"GEORGIA NATIONAL TEAM U17";3525.1;3453.833;0.467;0.5623;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1408;"2nd half";pass;"11. Andria BARTISHVILI";"GEORGIA NATIONAL TEAM U17";3529.333;3458.066;0.7586;0.4911;"{""third"":""final"",""length"":""short"",""restart"":""no"",""key_pass"":""key_pass"",""body_part"":""right-foot"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1409;"2nd half";pass_received;"9. Sandro MIKAUTADZE";"GEORGIA NATIONAL TEAM U17";3530.4;3459.133;0.8152;0.629;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1410;"2nd half";shot;"9. Sandro MIKAUTADZE";"GEORGIA NATIONAL TEAM U17";3531.533;3460.266;0.8479;0.6336;"{""body_part"":""right-foot"",""inside_pa"":""inside_pa"",""on_target"":""off"",""restart"":""no"",""outcome"":""fail"",""under_pressure"":""under_pressure""}"
1411;"2nd half";ball_out_of_play;"9. Sandro MIKAUTADZE";"GEORGIA NATIONAL TEAM U17";3532.5;3461.233;0.9863;0.5003;
1412;"2nd half";pass;"1. Harley OLLIN";"ESTONIA NATIONAL TEAM U17";3545.633;3474.366;0.0554;0.5502;"{""third"":""defensive"",""length"":""short"",""gk_pass"":""kick-from-hand"",""restart"":""goal-kick"",""body_part"":""left-foot"",""direction"":""sideways"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1413;"2nd half";pass_received;"14. Ronald SAMMUL";"ESTONIA NATIONAL TEAM U17";3547.466;3476.2;0.0955;0.6927;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
